X Dis,Y Dis,X Vel,Y Vel
-51.40553935,289.753607,3.914874832,-1.12
-50.28553935,285.8387322,3.841669751,-1.18
-49.10553935,281.9970624,3.76846467,-1.24
-47.86553935,278.2285978,3.695259589,-1.3
-46.56553935,274.5333382,3.622054509,-1.36
-45.20553935,270.9112837,3.548849428,-1.42
-43.78553935,267.3624342,3.475644347,-1.48
-42.30553935,263.8867899,3.402439266,-1.54
-40.76553935,260.4843506,3.329234186,-1.6
-39.16553935,257.1551164,3.256029105,-1.66
-37.50553935,253.8990873,3.182824024,-1.72
-35.78553935,250.7162633,3.109618943,-1.78
-34.00553935,247.6066444,3.036413862,-1.84
-32.16553935,244.5702305,2.963208782,-1.9
-30.26553935,241.6070217,2.890003701,-1.96
-28.30553935,238.717018,2.990003701,-1.92
-26.38553935,235.7270143,3.090003701,-1.88
-24.50553935,232.6370106,3.190003701,-1.84
-22.66553935,229.4470069,3.290003701,-1.8
-20.86553935,226.1570032,3.390003701,-1.76
-19.10553935,222.7669995,3.490003701,-1.72
-17.38553935,219.2769958,3.590003701,-1.68
-15.70553935,215.6869921,3.690003701,-1.64
-14.06553935,211.9969884,3.790003701,-1.6
-12.46553935,208.2069847,3.890003701,-1.56
-10.90553935,204.316981,3.990003701,-1.52
-9.385539353,200.3269773,4.090003701,-1.48
-7.905539353,196.2369736,4.190003701,-1.44
-6.465539353,192.0469699,4.290003701,-1.4
-5.065539353,187.7569662,4.390003701,-1.36
-3.705539353,183.3669625,4.490003701,-1.32
-2.385539353,178.8769588,4.590003701,-1.28
-1.105539353,174.2869551,4.690003701,-1.24
0.134460647,169.5969514,4.790003701,-1.2
1.334460647,164.8069477,4.890003701,-1.16
2.494460647,159.916944,4.990003701,-1.12
3.614460647,154.9269403,5.090003701,-1.08
4.694460647,149.8369366,5.190003701,-1.04
5.734460647,144.6469329,5.290003701,-1
6.734460647,139.3569292,5.390003701,-0.96
7.694460647,133.9669255,5.490003701,-0.92
8.614460647,128.4769218,5.590003701,-0.88
9.494460647,122.8869181,5.690003701,-0.84
10.33446065,117.1969144,5.790003701,-0.8
11.13446065,111.4069107,5.890003701,-0.76
11.89446065,105.516907,5.990003701,-0.72
12.61446065,99.52690329,6.090003701,-0.68
13.29446065,93.43689959,6.190003701,-0.64
13.93446065,87.24689589,6.290003701,-0.6
14.53446065,80.95689219,6.390003701,-0.56
15.09446065,74.56688849,6.490003701,-0.52
15.61446065,68.07688479,6.590003701,-0.48
164.2619695,431.9,0,0
164.2619695,431.9,-0.1,0.04
164.2219695,432,-0.2,0
164.2219695,432.2,-0.3,0.04
164.1819695,432.5,-0.4,0
164.1819695,432.9,-0.5,0.04
164.1419695,433.4,-0.6,0
164.1419695,434,-0.7,0.04
164.1019695,434.7,-0.8,0
164.1019695,435.5,-0.9,0.04
164.0619695,436.4,-1,0
164.0619695,437.4,-1.1,0.04
164.0219695,438.5,-1,0
164.0219695,439.5,-0.9,0.04
163.9819695,440.4,-0.8,0
163.9819695,441.2,-0.7,0.04
163.9419695,441.9,-0.6,0
163.9419695,442.5,-0.5,0.04
163.9019695,443,-0.4,0
163.9019695,443.4,-0.3,0.04
163.8619695,443.7,-0.2,0
163.8619695,443.9,-0.1,0.04
163.8219695,444,-5.83E-16,0
163.8219695,444,0.1,0.04
163.7819695,443.9,-5.83E-16,0
163.7819695,443.9,-0.1,0.04
163.7419695,444,-0.2,0
163.7419695,444.2,-0.3,0.04
163.7019695,444.5,-0.4,0
163.7019695,444.9,-0.5,0.04
163.6619695,445.4,-0.6,0
163.6619695,446,-0.7,0.04
163.6219695,446.7,-0.8,0
163.6219695,447.5,-0.9,0.04
163.5819695,448.4,-1,0
163.5819695,449.4,-1.1,0.04
163.5419695,450.5,-1.2,0
163.5419695,451.7,-1.3,0.04
163.5019695,453,-1.4,0
163.5019695,454.4,-1.5,0.04
163.4619695,455.9,-1.6,0
163.4619695,457.5,-1.7,0.04
163.4219695,459.2,-1.8,0
163.4219695,461,-1.9,0.04
163.3819695,462.9,-2,0
163.3819695,464.9,-2.1,0.04
163.3419695,467,-2.2,0
163.3419695,469.2,-2.3,0.04
163.3019695,471.5,-2.4,0
163.3019695,473.9,-2.5,0.04
163.2619695,476.4,-2.6,0
163.2619695,479,-2.5,0.04
163.2219695,481.5,-2.4,0
163.2219695,483.9,-2.3,0.04
163.1819695,486.2,-2.2,0
163.1819695,488.4,-2.1,0.04
163.1419695,490.5,-2,0
163.1419695,492.5,-1.9,0.04
163.1019695,494.4,-1.8,0
163.1019695,496.2,-1.7,0.04
163.0619695,497.9,-1.6,0
163.0619695,499.5,-1.5,0.04
163.0219695,501,-1.4,0
163.0219695,502.4,-1.3,0.04
162.9819695,503.7,-1.2,0
162.9819695,504.9,-1.1,0.04
162.9419695,506,-1,0
162.9419695,507,-0.9,0.04
162.9019695,507.9,-0.8,0
162.9019695,508.7,-0.7,0.04
162.8619695,509.4,-0.6,0
162.8619695,510,-0.5,0.04
162.8219695,510.5,-0.4,0
162.8219695,510.9,-0.3,0.04
162.7819695,511.2,-0.2,0
162.7819695,511.4,-0.1,0.04
162.7419695,511.5,6.38E-16,0
162.7419695,511.5,0.1,0.04
162.7019695,511.4,0.2,0
162.7019695,511.2,0.3,0.04
162.6619695,510.9,0.4,0
162.6619695,510.5,0.5,0.04
162.6219695,510,0.6,0
162.6219695,509.4,0.7,0.04
162.5819695,508.7,0.8,0
162.5819695,507.9,0.9,0.04
162.5419695,507,1,0
162.5419695,506,1.1,0.04
162.5019695,504.9,1.026794919,0.1
162.4019695,503.8732051,0.953589838,0.16
162.2419695,502.9196152,0.880384758,0.22
162.0219695,502.0392305,0.807179677,0.28
161.7419695,501.2320508,0.733974596,0.34
161.4019695,500.4980762,0.660769515,0.4
161.0019695,499.8373067,0.587564435,0.46
160.5419695,499.2497423,0.514359354,0.52
160.0219695,498.7353829,0.441154273,0.58
159.4419695,498.2942286,0.367949192,0.64
158.8019695,497.9262794,0.294744112,0.7
158.1019695,497.6315353,0.221539031,0.76
157.3419695,497.4099963,0.14833395,0.82
156.5219695,497.2616623,0.075128869,0.88
155.6419695,497.1865335,0.001923789,0.94
154.7019695,497.1846097,-0.071281292,1
153.7019695,497.255891,-0.144486373,1.06
152.6419695,497.4003774,-0.217691454,1.12
151.5219695,497.6180688,-0.290896534,1.18
150.3419695,497.9089653,-0.364101615,1.24
149.1019695,498.273067,-0.437306696,1.3
147.8019695,498.7103737,-0.510511777,1.36
146.4419695,499.2208854,-0.583716857,1.42
145.0219695,499.8046023,-0.656921938,1.48
143.5419695,500.4615242,-0.730127019,1.54
142.0019695,501.1916512,-0.8033321,1.6
140.4019695,501.9949833,-0.87653718,1.66
138.7419695,502.8715205,-0.949742261,1.72
137.0219695,503.8212628,-1.022947342,1.78
135.2419695,504.8442101,-1.096152423,1.84
133.4019695,505.9403626,-1.169357503,1.9
131.5019695,507.1097201,-1.242562584,1.96
129.5419695,508.3522826,-1.142562584,1.92
127.6219695,509.4948452,-1.042562584,1.88
125.7419695,510.5374078,-0.942562584,1.84
123.9019695,511.4799704,-0.842562584,1.8
122.1019695,512.322533,-0.742562584,1.76
120.3419695,513.0650956,-0.642562584,1.72
118.6219695,513.7076581,-0.542562584,1.68
116.9419695,514.2502207,-0.442562584,1.64
115.3019695,514.6927833,-0.342562584,1.6
113.7019695,515.0353459,-0.242562584,1.56
112.1419695,515.2779085,-0.142562584,1.52
110.6219695,515.4204711,-0.042562584,1.48
109.1419695,515.4630337,0.057437416,1.44
107.7019695,515.4055962,0.157437416,1.4
106.3019695,515.2481588,0.257437416,1.36
104.9419695,514.9907214,0.357437416,1.32
103.6219695,514.633284,0.457437416,1.28
102.3419695,514.1758466,0.557437416,1.24
101.1019695,513.6184092,0.657437416,1.2
99.90196952,512.9609717,0.757437416,1.16
98.74196952,512.2035343,0.857437416,1.12
97.62196952,511.3460969,0.957437416,1.08
96.54196952,510.3886595,1.057437416,1.04
95.50196952,509.3312221,1.157437416,1
94.50196952,508.1737847,1.257437416,0.96
93.54196952,506.9163472,1.357437416,0.92
92.62196952,505.5589098,1.457437416,0.88
91.74196952,504.1014724,1.557437416,0.84
90.90196952,502.544035,1.657437416,0.8
90.10196952,500.8865976,1.757437416,0.76
89.34196952,499.1291602,1.857437416,0.72
88.62196952,497.2717228,1.957437416,0.68
87.94196952,495.3142853,2.057437416,0.64
87.30196952,493.2568479,2.157437416,0.6
86.70196952,491.0994105,2.257437416,0.56
86.14196952,488.8419731,2.357437416,0.52
85.62196952,486.4845357,2.457437416,0.48
85.14196952,484.0270983,2.557437416,0.44
84.70196952,481.4696608,2.657437416,0.4
84.30196952,478.8122234,2.757437416,0.36
83.94196952,476.054786,2.857437416,0.32
83.62196952,473.1973486,2.957437416,0.28
83.34196952,470.2399112,3.057437416,0.24
83.10196952,467.1824738,3.157437416,0.2
82.90196952,464.0250363,3.257437416,0.16
82.74196952,460.7675989,3.357437416,0.12
82.62196952,457.4101615,3.457437416,0.08
82.54196952,453.9527241,3.557437416,0.04
82.50196952,450.3952867,3.657437416,1.94E-16
82.50196952,446.7378493,3.757437416,-0.04
82.54196952,442.9804119,3.857437416,1.94E-16
82.54196952,439.1229744,3.957437416,-0.04
82.58196952,435.165537,4.057437416,1.94E-16
82.58196952,431.1080996,4.157437416,-0.04
82.62196952,426.9506622,4.257437416,1.94E-16
82.62196952,422.6932248,4.357437416,-0.04
82.66196952,418.3357874,4.284232335,0.1
82.56196952,414.051555,4.211027254,0.16
82.40196952,409.8405278,4.137822174,0.22
82.18196952,405.7027056,4.064617093,0.28
81.90196952,401.6380885,3.991412012,0.34
81.56196952,397.6466765,3.918206931,0.4
81.16196952,393.7284696,3.84500185,0.46
80.70196952,389.8834677,3.77179677,0.52
80.18196952,386.1116709,3.698591689,0.58
79.60196952,382.4130792,3.625386608,0.64
78.96196952,378.7876926,3.552181527,0.7
78.26196952,375.2355111,3.478976447,0.76
77.50196952,371.7565347,3.405771366,0.82
76.68196952,368.3507633,3.332566285,0.88
75.80196952,365.018197,3.259361204,0.94
74.86196952,361.7588358,3.186156124,1
73.86196952,358.5726797,3.112951043,1.06
72.80196952,355.4597286,3.039745962,1.12
71.68196952,352.4199827,2.966540881,1.18
70.50196952,349.4534418,2.893335801,1.24
69.26196952,346.560106,2.82013072,1.3
67.96196952,343.7399753,2.746925639,1.36
66.60196952,340.9930496,2.673720558,1.42
65.18196952,338.3193291,2.600515478,1.48
63.70196952,335.7188136,2.527310397,1.54
62.16196952,333.1915032,2.454105316,1.6
60.56196952,330.7373979,2.554105316,1.56
59.00196952,328.1832926,2.654105316,1.52
57.48196952,325.5291873,2.754105316,1.48
56.00196952,322.7750819,2.854105316,1.44
54.56196952,319.9209766,2.954105316,1.4
53.16196952,316.9668713,3.054105316,1.36
51.80196952,313.912766,3.154105316,1.32
50.48196952,310.7586607,3.254105316,1.28
49.20196952,307.5045554,3.354105316,1.24
47.96196952,304.15045,3.454105316,1.2
46.76196952,300.6963447,3.554105316,1.16
45.60196952,297.1422394,3.654105316,1.12
44.48196952,293.4881341,3.754105316,1.08
43.40196952,289.7340288,3.854105316,1.04
42.36196952,285.8799235,3.954105316,1
41.36196952,281.9258181,4.054105316,0.96
40.40196952,277.8717128,4.154105316,0.92
39.48196952,273.7176075,4.254105316,0.88
38.60196952,269.4635022,4.354105316,0.84
37.76196952,265.1093969,4.454105316,0.8
36.96196952,260.6552916,4.380900235,0.86
36.10196952,256.2743913,4.307695155,0.92
35.18196952,251.9666962,4.234490074,0.98
34.20196952,247.7322061,4.161284993,1.04
33.16196952,243.5709211,4.261284993,1
32.16196952,239.3096361,4.361284993,0.96
31.20196952,234.9483511,4.461284993,0.92
30.28196952,230.4870661,4.561284993,0.88
29.40196952,225.9257811,4.661284993,0.84
28.56196952,221.2644961,4.761284993,0.8
27.76196952,216.5032112,4.861284993,0.76
27.00196952,211.6419262,4.961284993,0.72
26.28196952,206.6806412,5.061284993,0.68
25.60196952,201.6193562,5.161284993,0.64
24.96196952,196.4580712,5.261284993,0.6
24.36196952,191.1967862,5.361284993,0.56
23.80196952,185.8355012,5.461284993,0.52
23.28196952,180.3742162,5.561284993,0.48
22.80196952,174.8129312,5.661284993,0.44
22.36196952,169.1516462,5.761284993,0.4
21.96196952,163.3903612,5.861284993,0.36
21.60196952,157.5290762,5.961284993,0.32
21.28196952,151.5677912,6.061284993,0.28
21.00196952,145.5065062,6.161284993,0.24
20.76196952,139.3452213,6.261284993,0.2
20.56196952,133.0839363,6.361284993,0.16
20.40196952,126.7226513,6.461284993,0.12
20.28196952,120.2613663,6.561284993,0.08
20.20196952,113.7000813,6.661284993,0.04
20.16196952,107.0387963,6.761284993,6.38E-16
20.16196952,100.2775113,6.861284993,-0.04
20.20196952,93.4162263,6.961284993,6.38E-16
20.20196952,86.45494131,7.061284993,-0.04
20.24196952,79.39365631,7.161284993,6.38E-16
20.24196952,72.23237132,7.261284993,-0.04
-645.6466476,431.9,0,0
-645.6466476,431.9,-0.1,0.04
-645.6866476,432,-0.2,0
-645.6866476,432.2,-0.3,0.04
-645.7266476,432.5,-0.4,0
-645.7266476,432.9,-0.5,0.04
-645.7666476,433.4,-0.6,0
-645.7666476,434,-0.7,0.04
-645.8066476,434.7,-0.8,0
-645.8066476,435.5,-0.9,0.04
-645.8466476,436.4,-1,0
-645.8466476,437.4,-1.1,0.04
-645.8866476,438.5,-1.2,0
-645.8866476,439.7,-1.3,0.04
-645.9266476,441,-1.4,0
-645.9266476,442.4,-1.5,0.04
-645.9666476,443.9,-1.6,0
-645.9666476,445.5,-1.7,0.04
-646.0066476,447.2,-1.8,0
-646.0066476,449,-1.9,0.04
-646.0466476,450.9,-2,0
-646.0466476,452.9,-1.9,0.04
-646.0866476,454.8,-1.8,0
-646.0866476,456.6,-1.7,0.04
-646.1266476,458.3,-1.6,0
-646.1266476,459.9,-1.5,0.04
-646.1666476,461.4,-1.4,0
-646.1666476,462.8,-1.3,0.04
-646.2066476,464.1,-1.2,0
-646.2066476,465.3,-1.1,0.04
-646.2466476,466.4,-1,0
-646.2466476,467.4,-0.9,0.04
-646.2866476,468.3,-1,0
-646.2866476,469.3,-1.1,0.04
-646.3266476,470.4,-1.2,0
-646.3266476,471.6,-1.3,0.04
-646.3666476,472.9,-1.4,0
-646.3666476,474.3,-1.5,0.04
-646.4066476,475.8,-1.6,0
-646.4066476,477.4,-1.7,0.04
-646.4466476,479.1,-1.8,0
-646.4466476,480.9,-1.9,0.04
-646.4866476,482.8,-2,0
-646.4866476,484.8,-1.9,0.04
-646.5266476,486.7,-1.8,0
-646.5266476,488.5,-1.7,0.04
-646.5666476,490.2,-1.6,0
-646.5666476,491.8,-1.5,0.04
-646.6066476,493.3,-1.4,0
-646.6066476,494.7,-1.3,0.04
-646.6466476,496,-1.2,0
-646.6466476,497.2,-1.1,0.04
-646.6866476,498.3,-1,0
-646.6866476,499.3,-0.9,0.04
-646.7266476,500.2,-0.8,0
-646.7266476,501,-0.7,0.04
-646.7666476,501.7,-0.6,0
-646.7666476,502.3,-0.5,0.04
-646.8066476,502.8,-0.4,0
-646.8066476,503.2,-0.3,0.04
-646.8466476,503.5,-0.2,0
-646.8466476,503.7,-0.1,0.04
-646.8866476,503.8,2.86E-15,0
-646.8866476,503.8,0.1,0.04
-646.9266476,503.7,0.2,0
-646.9266476,503.5,0.3,0.04
-646.9666476,503.2,0.4,0
-646.9666476,502.8,0.5,0.04
-647.0066476,502.3,0.6,0
-647.0066476,501.7,0.7,0.04
-647.0466476,501,0.8,0
-647.0466476,500.2,0.9,0.04
-647.0866476,499.3,1,0
-647.0866476,498.3,1.1,0.04
-647.1266476,497.2,1.2,0
-647.1266476,496,1.120241191,-0.047674229
-647.0789733,494.8797588,1.040482381,-0.095348459
-646.9836249,493.8392764,0.960723572,-0.143022688
-646.8406022,492.8785529,0.880964763,-0.190696917
-646.6499053,491.9975881,0.801205954,-0.238371147
-646.4115341,491.1963821,0.721447144,-0.286045376
-646.1254888,490.474935,0.641688335,-0.333719606
-645.7917692,489.8332467,0.561929526,-0.381393835
-645.4103753,489.2713171,0.482170717,-0.429068064
-644.9813073,488.7891464,0.402411907,-0.476742294
-644.504565,488.3867345,0.322653098,-0.524416523
-643.9801484,488.0640814,0.242894289,-0.572090752
-643.4080577,487.8211871,0.16313548,-0.619764982
-642.7882927,487.6580516,0.08337667,-0.667439211
-642.1208535,487.574675,0.003617861,-0.71511344
-641.4057401,487.5710571,-0.076140948,-0.76278767
-640.6429524,487.6471981,-0.155899757,-0.810461899
-639.8324905,487.8030978,-0.235658567,-0.858136128
-638.9743544,488.0387564,-0.315417376,-0.905810358
-638.068544,488.3541738,-0.395176185,-0.953484587
-637.1150594,488.7493499,-0.474934994,-1.001158817
-636.1139006,489.2242849,-0.554693804,-1.048833046
-635.0650675,489.7789787,-0.634452613,-1.096507275
-633.9685603,490.4134314,-0.714211422,-1.144181505
-632.8243788,491.1276428,-0.793970231,-1.191855734
-631.632523,491.921613,-0.873729041,-1.239529963
-630.3929931,492.7953421,-0.95348785,-1.287204193
-629.1057889,493.7488299,-1.033246659,-1.334878422
-627.7709105,494.7820766,-1.113005469,-1.382552651
-626.3883578,495.895082,-1.192764278,-1.430226881
-624.9581309,497.0878463,-1.272523087,-1.47790111
-623.4802298,498.3603694,-1.352281896,-1.525575339
-621.9546545,499.7126513,-1.432040706,-1.573249569
-620.3814049,501.144692,-1.511799515,-1.620923798
-618.7604811,502.6564915,-1.591558324,-1.668598028
-617.0918831,504.2480498,-1.671317133,-1.716272257
-615.3756108,505.919367,-1.751075943,-1.763946486
-613.6116643,507.6704429,-1.830834752,-1.811620716
-611.8000436,509.5012777,-1.910593561,-1.859294945
-609.9407487,511.4118712,-1.99035237,-1.906969174
-608.0337795,513.4022236,-1.89035237,-1.866969174
-606.1668103,515.292576,-1.79035237,-1.826969174
-604.3398412,517.0829283,-1.69035237,-1.786969174
-602.552872,518.7732807,-1.59035237,-1.746969174
-600.8059028,520.3636331,-1.49035237,-1.706969174
-599.0989336,521.8539854,-1.39035237,-1.666969174
-597.4319645,523.2443378,-1.47011118,-1.714643404
-595.7173211,524.714449,-1.549869989,-1.762317633
-593.9550034,526.264319,-1.629628798,-1.809991862
-592.1450116,527.8939478,-1.709387607,-1.857666092
-590.2873455,529.6033354,-1.789146417,-1.905340321
-588.3820051,531.3924818,-1.868905226,-1.95301455
-586.4289906,533.261387,-1.948664035,-2.00068878
-584.4283018,535.2100511,-2.028422844,-2.048363009
-582.3799388,537.2384739,-2.108181654,-2.096037239
-580.2839016,539.3466556,-2.187940463,-2.143711468
-578.1401901,541.534596,-2.267699272,-2.191385697
-575.9488044,543.8022953,-2.347458082,-2.239059927
-573.7097445,546.1497534,-2.427216891,-2.286734156
-571.4230103,548.5769703,-2.5069757,-2.334408385
-569.0886019,551.083946,-2.586734509,-2.382082615
-566.7065193,553.6706805,-2.666493319,-2.429756844
-564.2767625,556.3371738,-2.746252128,-2.477431073
-561.7993314,559.0834259,-2.826010937,-2.525105303
-559.2742261,561.9094369,-2.905769746,-2.572779532
-556.7014466,564.8152066,-2.985528556,-2.620453761
-554.0809928,567.8007352,-3.065287365,-2.668127991
-551.4128648,570.8660225,-3.145046174,-2.71580222
-548.6970626,574.0110687,-3.224804983,-2.76347645
-545.9335861,577.2358737,-3.304563793,-2.811150679
-543.1224355,580.5404375,-3.384322602,-2.858824908
-540.2636106,583.9247601,-3.464081411,-2.906499138
-537.3571114,587.3888415,-3.54384022,-2.954173367
-534.4029381,590.9326817,-3.62359903,-3.001847596
-531.4010905,594.5562807,-3.703357839,-3.049521826
-528.3515686,598.2596386,-3.783116648,-3.097196055
-525.2543726,602.0427552,-3.862875457,-3.144870284
-522.1095023,605.9056307,-3.942634267,-3.192544514
-518.9169578,609.848265,-4.022393076,-3.240218743
-515.676739,613.870658,-4.102151885,-3.287892972
-512.3888461,617.9728099,-4.181910694,-3.335567202
-509.0532789,622.1547206,-4.261669504,-3.383241431
-505.6700374,626.4163901,-4.341428313,-3.430915661
-502.2391218,630.7578184,-4.421187122,-3.47858989
-498.7605319,635.1790056,-4.500945932,-3.526264119
-495.2342678,639.6799515,-4.580704741,-3.573938349
-491.6603294,644.2606562,-4.66046355,-3.621612578
-488.0387168,648.9211198,-4.56046355,-3.581612578
-484.4571043,653.4815833,-4.46046355,-3.541612578
-480.9154917,657.9420469,-4.36046355,-3.501612578
-477.4138791,662.3025104,-4.26046355,-3.461612578
-473.9522665,666.562974,-4.16046355,-3.421612578
-470.5306539,670.7234375,-4.06046355,-3.381612578
-467.1490414,674.7839011,-3.96046355,-3.341612578
-463.8074288,678.7443646,-3.86046355,-3.301612578
-460.5058162,682.6048282,-3.76046355,-3.261612578
-457.2442036,686.3652917,-3.66046355,-3.221612578
-454.0225911,690.0257553,-3.56046355,-3.181612578
-450.8409785,693.5862188,-3.46046355,-3.141612578
-447.6993659,697.0466824,-3.36046355,-3.101612578
-444.5977533,700.4071459,-3.26046355,-3.061612578
-441.5361407,703.6676095,-3.16046355,-3.021612578
